Column1,Column12
 のにぼっきーさん,0
 んでしょうねぇ．．,0
霧隠れは じゃろ##氷遁の一族を皆殺しにするくらいだからねぇ,1
FF外から失礼します。##先生凄いですね##僕は子供にはおろか親類にも打たせたくないです。短期的な副反応は恐れていませんが、長期的な、それこそ重篤な自己免疫性疾患が生じる可能性も捨てきれず、 を考えると安易に決められません。,1
「日本も誠意あるリアクションを」ってまるで韓国が「誠意あるリアクションを」してきたみたいな言い方じゃねーか。##韓国の言う「韓国内で努力している」って、のび太が だろ。笑わせるなっての__。,1
もし海外で他人のスマホを覗き見る日本人がいたら、まず無事には済まないと思いますけどね。ここが日本で ,1
あと首位に返り咲けた事でも ,1
配信で神引きしたと星宮さんから ,1
"彼女の名前は桃園桃歌。私の、             ## ""ウザ友""なんですよ__",1
@0##リヴリー、アプリ1周年だけどラッキーバッグは買えなかったし、運営はサイレント修正するしで課金してないな。課金意欲がどんどん減る ,1
 で出てきてくださいました　一定量必ずいますよねー,1
安倍晋三って、 だったのかも。,0
野党だけではなく、私を含めた日本国民からも国葬に反対をしている人はいます。きっと自民党はアメリカと統一教会の意見ならば聞くのかもしれませんが、 のかもしれませんね,1
ネット販売でもしてたんでしょう。##時報と共にアクセス集中で完売。##配達はウーバーイーツでするんでしょう。##スシロならきっとそうですよ,1
同じくです！####権力側の言うことには疑うことなく従う ,1
山際大臣の「野党の人から来る話はわれわれ政府は何一つ聞かない」という発言の通りの対応で、 ,1
自作自演ってリプするだけで400いいね貰える ,1
 ,0
でも一人でこんだけトレンド入りに貢献できるのは ,1
ね〜！やりすぎたって ,1
休み入れたいなあ__##今手が離せなくてさ__## ,1
 ,0
日本を愛しているのではなくて ,1
ロシア陰謀論ですか？##ロシアに味方するのもウクライナに味方するのも戦争を好むことでは何ら変わらないんだがなあ,1
維新の会によって病床削減を受けてコロナ危機が酷くなっている ,1
野党第一党の幹事長の演説に２人とか、 ,1
諸悪の根源なのに最後が良かったら許される ,1
そうエボ##なんか リアルだよね,1
 ,0
 ####ガチ勢からしたらストーリーなんて一回見ればいいしエンジョイ勢からしたらストーリーないのつまらないと感じるしゲームのやり方だって2次元のキャラに対して可哀想とか思う人も居ればゲームやるからには強い方が良いって人も居るし,1
 ,0
でも実際、生玉ねぎを切って醤油と味醂で漬け込むと 上手いですよ,1
ヤッター読んでくださりありがたや！##薬売りさんが甘味嗜むの可愛いし味を褒めてもくれるので ,1
やーでも ほんとにー,0
意外に黒田総裁は ,1
整形する前に歯列矯正するとか、体の歪み矯正するとか、 ,1
 クソったれ！,0
syamuさんの生活圏が狭くて ##アドバイスありがとうございますやでほんま！,1
俺が頑張ってくださいを ,0
ゲームできない事をそれも冗談でもやってはいけない事をやらかす 爆笑しながらも「自分どんだけモンスター殺したんだろ」と自問自答した幼少時の私…##ライブアライブで主人公に倒されたボスを操作して、主人公達を叩き殺すオルステッドのエンディングは正にこれの再現…,1
まじで部活動が余計。しかし、17:15には部活を終えてるなんて ,1
一部そういった ,0
昨日はややゆっくりな挨拶でしたか__##娘の名前に「王」を入れるほど薫陶を受けたはずなのにと忸怩たる思いでしたが、 ##いつも思う事ですが、SUZUKIさんの考察はチーム状態を予見するものばかりで大変参考になります！,1
"ぎだくんはあまりにも幸せそうに見えます  ____##かわいそうなぎだくん, おやすみ~",1
暴力最大手のアメ公の言葉は ,1
"「家庭を大事に皆協力する」という草案もありますし,  ####時代は水瓶座的になるはずなのに, 何かと方針は蟹座的すぎるような...",1
人間の持つ羞恥心から解放されているからこそ、彼等カルト教祖は ,1
 報道の自由度ランキング71位の日本ですよね！そもそもの報道力が･･･ｗ,1
用事なら仕方なかったですね___お互い次の機会を待ちましょう##それにしても、全国で11万人の感染者が出ても執行できる魂胆は ,1
何が問題か知らん分からんでもなれる ,1
なんか独特だよねwwww####お姉ちゃんそのノリが ,1
自分を褒めてる部分も と思います。##実は愛ちゃんは「悪い所なんか指摘してやらん。一生駄目男なままでいるが良い」という1番の復讐をしているのでは…？,1
はい、困窮している方は二世を中心にたくさんおられると思います。 と言われていましたが、結果的に未信者のご主人を持つ姉妹たちや子供たちは、今となっては恵まれていた、ということだと思います。,1
